split,window_index,fall_window_order,subject_id,recording_id,class_label,class_name,cluster_id,cluster_mapped_severity_label,severity_label,severity_class,anomaly_score,anomaly_flag,anomaly_marking,refined_severity_label,refined_severity_class
train,35096,3735,SA21,SA21:F08_SA21_R02.txt,1,Fall,0,0,0,Mild,0.08333162351434714,0,Normal,0,Mild
train,35097,3736,SA21,SA21:F08_SA21_R02.txt,1,Fall,0,0,0,Mild,0.06974287290783532,0,Normal,0,Mild
train,35111,3737,SA21,SA21:F08_SA21_R03.txt,1,Fall,1,1,1,Severe,0.04981500842528497,0,Normal,1,Severe
train,35112,3738,SA21,SA21:F08_SA21_R03.txt,1,Fall,1,1,1,Severe,0.047553184373367086,0,Normal,1,Severe
train,35113,3739,SA21,SA21:F08_SA21_R03.txt,1,Fall,1,1,1,Severe,0.03283424345697006,0,Normal,1,Severe
train,35114,3740,SA21,SA21:F08_SA21_R03.txt,1,Fall,0,0,0,Mild,0.01390836377452398,0,Normal,0,Mild
train,35124,3741,SA21,SA21:F08_SA21_R04.txt,1,Fall,0,0,0,Mild,0.10099660557574675,0,Normal,0,Mild
train,35125,3742,SA21,SA21:F08_SA21_R04.txt,1,Fall,0,0,0,Mild,0.09812992424573652,0,Normal,0,Mild
train,35126,3743,SA21,SA21:F08_SA21_R04.txt,1,Fall,0,0,0,Mild,0.08613945025495567,0,Normal,0,Mild
train,35127,3744,SA21,SA21:F08_SA21_R04.txt,1,Fall,0,0,0,Mild,0.06601582181878085,0,Normal,0,Mild
train,35141,3745,SA21,SA21:F08_SA21_R05.txt,1,Fall,1,1,1,Severe,0.07893785023794037,0,Normal,1,Severe
train,35142,3746,SA21,SA21:F08_SA21_R05.txt,1,Fall,1,1,1,Severe,0.07919116682843969,0,Normal,1,Severe
train,35143,3747,SA21,SA21:F08_SA21_R05.txt,1,Fall,1,1,1,Severe,0.06251291830339728,0,Normal,1,Severe
train,35144,3748,SA21,SA21:F08_SA21_R05.txt,1,Fall,1,1,1,Severe,0.03922059456586319,0,Normal,1,Severe
train,35153,3749,SA21,SA21:F09_SA21_R01.txt,1,Fall,1,1,1,Severe,0.10291942255551456,0,Normal,1,Severe
train,35154,3750,SA21,SA21:F09_SA21_R01.txt,1,Fall,1,1,1,Severe,0.11172620662148475,0,Normal,1,Severe
train,35155,3751,SA21,SA21:F09_SA21_R01.txt,1,Fall,1,1,1,Severe,0.09757892475050584,0,Normal,1,Severe
train,35156,3752,SA21,SA21:F09_SA21_R01.txt,1,Fall,1,1,1,Severe,0.07531349718994207,0,Normal,1,Severe
train,35171,3753,SA21,SA21:F09_SA21_R02.txt,1,Fall,1,1,1,Severe,0.09569139757221679,0,Normal,1,Severe
train,35172,3754,SA21,SA21:F09_SA21_R02.txt,1,Fall,1,1,1,Severe,0.09491614098391693,0,Normal,1,Severe
train,35173,3755,SA21,SA21:F09_SA21_R02.txt,1,Fall,1,1,1,Severe,0.10347156436502758,0,Normal,1,Severe
train,35174,3756,SA21,SA21:F09_SA21_R02.txt,1,Fall,1,1,1,Severe,0.09190054263485914,0,Normal,1,Severe
train,35185,3757,SA21,SA21:F09_SA21_R03.txt,1,Fall,1,1,1,Severe,0.10315741678756507,0,Normal,1,Severe
train,35186,3758,SA21,SA21:F09_SA21_R03.txt,1,Fall,1,1,1,Severe,0.09627507088853171,0,Normal,1,Severe
train,35187,3759,SA21,SA21:F09_SA21_R03.txt,1,Fall,1,1,1,Severe,0.10107264951707107,0,Normal,1,Severe
train,35188,3760,SA21,SA21:F09_SA21_R03.txt,1,Fall,1,1,1,Severe,0.08460793766787017,0,Normal,1,Severe
train,35199,3761,SA21,SA21:F09_SA21_R04.txt,1,Fall,1,1,1,Severe,0.09257404662960717,0,Normal,1,Severe
train,35200,3762,SA21,SA21:F09_SA21_R04.txt,1,Fall,1,1,1,Severe,0.11407392386125192,0,Normal,1,Severe
train,35201,3763,SA21,SA21:F09_SA21_R04.txt,1,Fall,1,1,1,Severe,0.11711615731091718,0,Normal,1,Severe
train,35202,3764,SA21,SA21:F09_SA21_R04.txt,1,Fall,1,1,1,Severe,0.10656362158281596,0,Normal,1,Severe
train,35215,3765,SA21,SA21:F09_SA21_R05.txt,1,Fall,1,1,1,Severe,0.09961551224806348,0,Normal,1,Severe
train,35216,3766,SA21,SA21:F09_SA21_R05.txt,1,Fall,1,1,1,Severe,0.1180128549999857,0,Normal,1,Severe
train,35217,3767,SA21,SA21:F09_SA21_R05.txt,1,Fall,1,1,1,Severe,0.11990108474409905,0,Normal,1,Severe
train,35218,3768,SA21,SA21:F09_SA21_R05.txt,1,Fall,1,1,1,Severe,0.11351905896054909,0,Normal,1,Severe
train,35230,3769,SA21,SA21:F10_SA21_R01.txt,1,Fall,1,1,1,Severe,0.06724529900604881,0,Normal,1,Severe
train,35231,3770,SA21,SA21:F10_SA21_R01.txt,1,Fall,1,1,1,Severe,0.06749655480107458,0,Normal,1,Severe
train,35232,3771,SA21,SA21:F10_SA21_R01.txt,1,Fall,1,1,1,Severe,0.059366480792757415,0,Normal,1,Severe
train,35233,3772,SA21,SA21:F10_SA21_R01.txt,1,Fall,1,1,1,Severe,0.03764881177547419,0,Normal,1,Severe
train,35244,3773,SA21,SA21:F10_SA21_R02.txt,1,Fall,0,0,0,Mild,0.04865816169077636,0,Normal,0,Mild
train,35245,3774,SA21,SA21:F10_SA21_R02.txt,1,Fall,0,0,0,Mild,0.05442979044666496,0,Normal,0,Mild
train,35246,3775,SA21,SA21:F10_SA21_R02.txt,1,Fall,0,0,0,Mild,0.04497635699706948,0,Normal,0,Mild
train,35247,3776,SA21,SA21:F10_SA21_R02.txt,1,Fall,0,0,0,Mild,0.044025619626858525,0,Normal,0,Mild
train,35258,3777,SA21,SA21:F10_SA21_R03.txt,1,Fall,0,0,0,Mild,0.08449339636254555,0,Normal,0,Mild
train,35259,3778,SA21,SA21:F10_SA21_R03.txt,1,Fall,0,0,0,Mild,0.0901762124015622,0,Normal,0,Mild
train,35260,3779,SA21,SA21:F10_SA21_R03.txt,1,Fall,0,0,0,Mild,0.09260155908988604,0,Normal,0,Mild
train,35261,3780,SA21,SA21:F10_SA21_R03.txt,1,Fall,0,0,0,Mild,0.07542369585232128,0,Normal,0,Mild
train,35274,3781,SA21,SA21:F10_SA21_R04.txt,1,Fall,0,0,0,Mild,0.11404831167353796,0,Normal,0,Mild
train,35275,3782,SA21,SA21:F10_SA21_R04.txt,1,Fall,0,0,0,Mild,0.11838062652384052,0,Normal,0,Mild
train,35276,3783,SA21,SA21:F10_SA21_R04.txt,1,Fall,0,0,0,Mild,0.11690421139547374,0,Normal,0,Mild
train,35277,3784,SA21,SA21:F10_SA21_R04.txt,1,Fall,0,0,0,Mild,0.10603234211232432,0,Normal,0,Mild
train,35289,3785,SA21,SA21:F10_SA21_R05.txt,1,Fall,1,1,1,Severe,0.0815908279377548,0,Normal,1,Severe
train,35290,3786,SA21,SA21:F10_SA21_R05.txt,1,Fall,1,1,1,Severe,0.08830510189588398,0,Normal,1,Severe
train,35291,3787,SA21,SA21:F10_SA21_R05.txt,1,Fall,1,1,1,Severe,0.08820893930752355,0,Normal,1,Severe
train,35292,3788,SA21,SA21:F10_SA21_R05.txt,1,Fall,1,1,1,Severe,0.06725285501533457,0,Normal,1,Severe
train,35304,3789,SA21,SA21:F11_SA21_R01.txt,1,Fall,0,0,0,Mild,0.03853022226279612,0,Normal,0,Mild
train,35305,3790,SA21,SA21:F11_SA21_R01.txt,1,Fall,0,0,0,Mild,0.03753743665174086,0,Normal,0,Mild
train,35306,3791,SA21,SA21:F11_SA21_R01.txt,1,Fall,0,0,0,Mild,0.03225883719056538,0,Normal,0,Mild
train,35307,3792,SA21,SA21:F11_SA21_R01.txt,1,Fall,0,0,0,Mild,0.02510893307062456,0,Normal,0,Mild
train,35321,3793,SA21,SA21:F11_SA21_R02.txt,1,Fall,0,0,0,Mild,0.040469839070355285,0,Normal,0,Mild
train,35322,3794,SA21,SA21:F11_SA21_R02.txt,1,Fall,0,0,0,Mild,0.04447214390063703,0,Normal,0,Mild
train,35323,3795,SA21,SA21:F11_SA21_R02.txt,1,Fall,0,0,0,Mild,0.04202601606575346,0,Normal,0,Mild
train,35324,3796,SA21,SA21:F11_SA21_R02.txt,1,Fall,0,0,0,Mild,0.035216097502690225,0,Normal,0,Mild
train,35333,3797,SA21,SA21:F11_SA21_R03.txt,1,Fall,0,0,0,Mild,0.0033946097111042794,0,Normal,0,Mild
train,35334,3798,SA21,SA21:F11_SA21_R03.txt,1,Fall,0,0,0,Mild,0.004779051809752133,0,Normal,0,Mild
train,35335,3799,SA21,SA21:F11_SA21_R03.txt,1,Fall,0,0,0,Mild,0.0017309653599613117,0,Normal,0,Mild
train,35336,3800,SA21,SA21:F11_SA21_R03.txt,1,Fall,0,0,0,Mild,-0.008569383894610594,1,Anomalous,-1,Non-applicable
train,35349,3801,SA21,SA21:F11_SA21_R04.txt,1,Fall,0,0,0,Mild,0.03236747759641778,0,Normal,0,Mild
train,35350,3802,SA21,SA21:F11_SA21_R04.txt,1,Fall,0,0,0,Mild,0.03232181338775003,0,Normal,0,Mild
train,35351,3803,SA21,SA21:F11_SA21_R04.txt,1,Fall,0,0,0,Mild,0.032157802811549674,0,Normal,0,Mild
train,35352,3804,SA21,SA21:F11_SA21_R04.txt,1,Fall,0,0,0,Mild,0.023830317644570442,0,Normal,0,Mild
train,35364,3805,SA21,SA21:F11_SA21_R05.txt,1,Fall,0,0,0,Mild,0.03681771712908516,0,Normal,0,Mild
train,35365,3806,SA21,SA21:F11_SA21_R05.txt,1,Fall,0,0,0,Mild,0.02171898744826406,0,Normal,0,Mild
train,35366,3807,SA21,SA21:F11_SA21_R05.txt,1,Fall,0,0,0,Mild,0.022742453849822653,0,Normal,0,Mild
train,35367,3808,SA21,SA21:F11_SA21_R05.txt,1,Fall,0,0,0,Mild,0.0033472154159931433,0,Normal,0,Mild
train,35379,3809,SA21,SA21:F12_SA21_R01.txt,1,Fall,1,1,1,Severe,0.09314506128699912,0,Normal,1,Severe
train,35380,3810,SA21,SA21:F12_SA21_R01.txt,1,Fall,1,1,1,Severe,0.09623311684414881,0,Normal,1,Severe
train,35381,3811,SA21,SA21:F12_SA21_R01.txt,1,Fall,1,1,1,Severe,0.09455053892869059,0,Normal,1,Severe
train,35382,3812,SA21,SA21:F12_SA21_R01.txt,1,Fall,1,1,1,Severe,0.035034088162654076,0,Normal,1,Severe
train,35395,3813,SA21,SA21:F12_SA21_R02.txt,1,Fall,1,1,1,Severe,0.13207628738317118,0,Normal,1,Severe
train,35396,3814,SA21,SA21:F12_SA21_R02.txt,1,Fall,1,1,1,Severe,0.13107135179060347,0,Normal,1,Severe
train,35397,3815,SA21,SA21:F12_SA21_R02.txt,1,Fall,1,1,1,Severe,0.11926921131671292,0,Normal,1,Severe
train,35398,3816,SA21,SA21:F12_SA21_R02.txt,1,Fall,1,1,1,Severe,0.0953965648649236,0,Normal,1,Severe
train,35409,3817,SA21,SA21:F12_SA21_R03.txt,1,Fall,1,1,1,Severe,0.12357148039688398,0,Normal,1,Severe
train,35410,3818,SA21,SA21:F12_SA21_R03.txt,1,Fall,1,1,1,Severe,0.1269310315273522,0,Normal,1,Severe
train,35411,3819,SA21,SA21:F12_SA21_R03.txt,1,Fall,1,1,1,Severe,0.11538349279178256,0,Normal,1,Severe
train,35412,3820,SA21,SA21:F12_SA21_R03.txt,1,Fall,1,1,1,Severe,0.09034619394085064,0,Normal,1,Severe
train,35423,3821,SA21,SA21:F12_SA21_R04.txt,1,Fall,1,1,1,Severe,0.10089374155073744,0,Normal,1,Severe
train,35424,3822,SA21,SA21:F12_SA21_R04.txt,1,Fall,1,1,1,Severe,0.1107640169190306,0,Normal,1,Severe
train,35425,3823,SA21,SA21:F12_SA21_R04.txt,1,Fall,1,1,1,Severe,0.1133215628892088,0,Normal,1,Severe
train,35426,3824,SA21,SA21:F12_SA21_R04.txt,1,Fall,1,1,1,Severe,0.09373243680745036,0,Normal,1,Severe
train,35439,3825,SA21,SA21:F12_SA21_R05.txt,1,Fall,1,1,1,Severe,0.0800919282391851,0,Normal,1,Severe
train,35440,3826,SA21,SA21:F12_SA21_R05.txt,1,Fall,1,1,1,Severe,0.12173934598154124,0,Normal,1,Severe
train,35441,3827,SA21,SA21:F12_SA21_R05.txt,1,Fall,1,1,1,Severe,0.12289245354873657,0,Normal,1,Severe
train,35442,3828,SA21,SA21:F12_SA21_R05.txt,1,Fall,1,1,1,Severe,0.11589902136747815,0,Normal,1,Severe
train,35452,3829,SA21,SA21:F13_SA21_R01.txt,1,Fall,0,0,0,Mild,0.07842616547620906,0,Normal,0,Mild
train,35453,3830,SA21,SA21:F13_SA21_R01.txt,1,Fall,0,0,0,Mild,0.08383377278451193,0,Normal,0,Mild
train,35454,3831,SA21,SA21:F13_SA21_R01.txt,1,Fall,0,0,0,Mild,0.075844844433823,0,Normal,0,Mild
train,35455,3832,SA21,SA21:F13_SA21_R01.txt,1,Fall,0,0,0,Mild,0.03329320086226073,0,Normal,0,Mild
train,35469,3833,SA21,SA21:F13_SA21_R02.txt,1,Fall,1,1,1,Severe,0.08020009556761043,0,Normal,1,Severe
train,35470,3834,SA21,SA21:F13_SA21_R02.txt,1,Fall,1,1,1,Severe,0.06243836595766894,0,Normal,1,Severe
train,35471,3835,SA21,SA21:F13_SA21_R02.txt,1,Fall,1,1,1,Severe,0.06877904125539114,0,Normal,1,Severe
train,35472,3836,SA21,SA21:F13_SA21_R02.txt,1,Fall,1,1,1,Severe,0.05567696545225337,0,Normal,1,Severe
train,35482,3837,SA21,SA21:F13_SA21_R03.txt,1,Fall,1,1,1,Severe,0.07549718437669778,0,Normal,1,Severe
train,35483,3838,SA21,SA21:F13_SA21_R03.txt,1,Fall,1,1,1,Severe,0.08209203317098313,0,Normal,1,Severe
train,35484,3839,SA21,SA21:F13_SA21_R03.txt,1,Fall,1,1,1,Severe,0.06385927794427282,0,Normal,1,Severe
train,35485,3840,SA21,SA21:F13_SA21_R03.txt,1,Fall,1,1,1,Severe,0.07255119926064169,0,Normal,1,Severe
train,35499,3841,SA21,SA21:F13_SA21_R04.txt,1,Fall,1,1,1,Severe,0.1065744643509034,0,Normal,1,Severe
train,35500,3842,SA21,SA21:F13_SA21_R04.txt,1,Fall,1,1,1,Severe,0.10707587579210953,0,Normal,1,Severe
train,35501,3843,SA21,SA21:F13_SA21_R04.txt,1,Fall,1,1,1,Severe,0.09146960790770242,0,Normal,1,Severe
train,35502,3844,SA21,SA21:F13_SA21_R04.txt,1,Fall,1,1,1,Severe,0.052637399766907345,0,Normal,1,Severe
train,35513,3845,SA21,SA21:F13_SA21_R05.txt,1,Fall,1,1,1,Severe,0.09789714920877429,0,Normal,1,Severe
train,35514,3846,SA21,SA21:F13_SA21_R05.txt,1,Fall,1,1,1,Severe,0.09928159654378943,0,Normal,1,Severe
train,35515,3847,SA21,SA21:F13_SA21_R05.txt,1,Fall,1,1,1,Severe,0.0978243455974862,0,Normal,1,Severe
train,35516,3848,SA21,SA21:F13_SA21_R05.txt,1,Fall,1,1,1,Severe,0.08405832933221591,0,Normal,1,Severe
train,35527,3849,SA21,SA21:F14_SA21_R01.txt,1,Fall,0,0,0,Mild,0.007601740364301501,0,Normal,0,Mild
train,35528,3850,SA21,SA21:F14_SA21_R01.txt,1,Fall,0,0,0,Mild,0.059244062633274086,0,Normal,0,Mild
train,35529,3851,SA21,SA21:F14_SA21_R01.txt,1,Fall,0,0,0,Mild,0.05604550836026734,0,Normal,0,Mild
train,35530,3852,SA21,SA21:F14_SA21_R01.txt,1,Fall,0,0,0,Mild,0.04508047226039974,0,Normal,0,Mild
train,35543,3853,SA21,SA21:F14_SA21_R02.txt,1,Fall,0,0,0,Mild,0.06131177898510154,0,Normal,0,Mild
train,35544,3854,SA21,SA21:F14_SA21_R02.txt,1,Fall,0,0,0,Mild,0.06890811705746852,0,Normal,0,Mild
train,35545,3855,SA21,SA21:F14_SA21_R02.txt,1,Fall,0,0,0,Mild,0.07257787958261241,0,Normal,0,Mild
train,35546,3856,SA21,SA21:F14_SA21_R02.txt,1,Fall,0,0,0,Mild,0.061239350475063625,0,Normal,0,Mild
train,35557,3857,SA21,SA21:F14_SA21_R03.txt,1,Fall,0,0,0,Mild,0.0629009357933672,0,Normal,0,Mild
train,35558,3858,SA21,SA21:F14_SA21_R03.txt,1,Fall,0,0,0,Mild,0.07006713893901673,0,Normal,0,Mild
train,35559,3859,SA21,SA21:F14_SA21_R03.txt,1,Fall,0,0,0,Mild,0.07418140885210145,0,Normal,0,Mild
train,35560,3860,SA21,SA21:F14_SA21_R03.txt,1,Fall,0,0,0,Mild,0.061410263081177974,0,Normal,0,Mild
train,35572,3861,SA21,SA21:F14_SA21_R04.txt,1,Fall,0,0,0,Mild,0.04621093167625001,0,Normal,0,Mild
train,35573,3862,SA21,SA21:F14_SA21_R04.txt,1,Fall,0,0,0,Mild,0.07181373107831912,0,Normal,0,Mild
train,35574,3863,SA21,SA21:F14_SA21_R04.txt,1,Fall,0,0,0,Mild,0.07607507646360584,0,Normal,0,Mild
train,35575,3864,SA21,SA21:F14_SA21_R04.txt,1,Fall,0,0,0,Mild,0.06707929602459656,0,Normal,0,Mild
train,35590,3865,SA21,SA21:F14_SA21_R05.txt,1,Fall,0,0,0,Mild,0.06838609582004951,0,Normal,0,Mild
train,35591,3866,SA21,SA21:F14_SA21_R05.txt,1,Fall,0,0,0,Mild,0.07685948925126584,0,Normal,0,Mild
train,35592,3867,SA21,SA21:F14_SA21_R05.txt,1,Fall,0,0,0,Mild,0.06739822270794277,0,Normal,0,Mild
train,35593,3868,SA21,SA21:F14_SA21_R05.txt,1,Fall,0,0,0,Mild,0.007331790123543458,0,Normal,0,Mild
train,35603,3869,SA21,SA21:F15_SA21_R01.txt,1,Fall,1,1,1,Severe,0.10941239311677181,0,Normal,1,Severe
train,35604,3870,SA21,SA21:F15_SA21_R01.txt,1,Fall,1,1,1,Severe,0.11278877141914734,0,Normal,1,Severe
train,35605,3871,SA21,SA21:F15_SA21_R01.txt,1,Fall,1,1,1,Severe,0.10856873038420412,0,Normal,1,Severe
train,35606,3872,SA21,SA21:F15_SA21_R01.txt,1,Fall,1,1,1,Severe,0.07210564956339005,0,Normal,1,Severe
train,35618,3873,SA21,SA21:F15_SA21_R02.txt,1,Fall,1,1,1,Severe,0.09463505670551209,0,Normal,1,Severe
train,35619,3874,SA21,SA21:F15_SA21_R02.txt,1,Fall,1,1,1,Severe,0.09113911266950986,0,Normal,1,Severe
train,35620,3875,SA21,SA21:F15_SA21_R02.txt,1,Fall,1,1,1,Severe,0.0900529683963775,0,Normal,1,Severe
train,35621,3876,SA21,SA21:F15_SA21_R02.txt,1,Fall,1,1,1,Severe,0.06713420692264271,0,Normal,1,Severe
train,35632,3877,SA21,SA21:F15_SA21_R03.txt,1,Fall,1,1,1,Severe,0.09016363317018622,0,Normal,1,Severe
train,35633,3878,SA21,SA21:F15_SA21_R03.txt,1,Fall,1,1,1,Severe,0.09506527729960856,0,Normal,1,Severe
train,35634,3879,SA21,SA21:F15_SA21_R03.txt,1,Fall,1,1,1,Severe,0.08719651044855165,0,Normal,1,Severe
train,35635,3880,SA21,SA21:F15_SA21_R03.txt,1,Fall,1,1,1,Severe,0.06816625634361528,0,Normal,1,Severe
train,35646,3881,SA21,SA21:F15_SA21_R04.txt,1,Fall,1,1,1,Severe,0.08816519218873548,0,Normal,1,Severe
train,35647,3882,SA21,SA21:F15_SA21_R04.txt,1,Fall,1,1,1,Severe,0.10282674161512706,0,Normal,1,Severe
train,35648,3883,SA21,SA21:F15_SA21_R04.txt,1,Fall,1,1,1,Severe,0.10531175350893174,0,Normal,1,Severe
train,35649,3884,SA21,SA21:F15_SA21_R04.txt,1,Fall,1,1,1,Severe,0.0783017363780083,0,Normal,1,Severe
train,35663,3885,SA21,SA21:F15_SA21_R05.txt,1,Fall,1,1,1,Severe,0.11178356194226358,0,Normal,1,Severe
train,35664,3886,SA21,SA21:F15_SA21_R05.txt,1,Fall,1,1,1,Severe,0.12926328395379688,0,Normal,1,Severe
train,35665,3887,SA21,SA21:F15_SA21_R05.txt,1,Fall,1,1,1,Severe,0.1241445450108179,0,Normal,1,Severe
train,35666,3888,SA21,SA21:F15_SA21_R05.txt,1,Fall,1,1,1,Severe,0.09867877737165814,0,Normal,1,Severe
train,37309,3889,SA23,SA23:F01_SA23_R01.txt,1,Fall,0,0,0,Mild,0.03875632834684617,0,Normal,0,Mild
train,37310,3890,SA23,SA23:F01_SA23_R01.txt,1,Fall,0,0,0,Mild,0.10975131964269713,0,Normal,0,Mild
train,37311,3891,SA23,SA23:F01_SA23_R01.txt,1,Fall,0,0,0,Mild,0.11572304773070324,0,Normal,0,Mild
train,37312,3892,SA23,SA23:F01_SA23_R01.txt,1,Fall,0,0,0,Mild,0.11523346024959946,0,Normal,0,Mild
train,37325,3893,SA23,SA23:F01_SA23_R02.txt,1,Fall,0,0,0,Mild,0.1254682660147316,0,Normal,0,Mild
train,37326,3894,SA23,SA23:F01_SA23_R02.txt,1,Fall,0,0,0,Mild,0.12978885681645458,0,Normal,0,Mild
train,37327,3895,SA23,SA23:F01_SA23_R02.txt,1,Fall,0,0,0,Mild,0.12832764979581585,0,Normal,0,Mild
train,37328,3896,SA23,SA23:F01_SA23_R02.txt,1,Fall,0,0,0,Mild,0.08492499913685225,0,Normal,0,Mild
train,37340,3897,SA23,SA23:F01_SA23_R03.txt,1,Fall,0,0,0,Mild,0.12158610759912414,0,Normal,0,Mild
train,37341,3898,SA23,SA23:F01_SA23_R03.txt,1,Fall,0,0,0,Mild,0.12771903144186153,0,Normal,0,Mild
train,37342,3899,SA23,SA23:F01_SA23_R03.txt,1,Fall,0,0,0,Mild,0.11565985841603837,0,Normal,0,Mild
train,37343,3900,SA23,SA23:F01_SA23_R03.txt,1,Fall,0,0,0,Mild,0.004361785739344426,0,Normal,0,Mild
train,37355,3901,SA23,SA23:F01_SA23_R04.txt,1,Fall,0,0,0,Mild,0.13830341692745862,0,Normal,0,Mild
train,37356,3902,SA23,SA23:F01_SA23_R04.txt,1,Fall,0,0,0,Mild,0.14257397787246967,0,Normal,0,Mild
train,37357,3903,SA23,SA23:F01_SA23_R04.txt,1,Fall,0,0,0,Mild,0.13595234899034425,0,Normal,0,Mild
train,37358,3904,SA23,SA23:F01_SA23_R04.txt,1,Fall,0,0,0,Mild,0.05096815641509034,0,Normal,0,Mild
train,37370,3905,SA23,SA23:F01_SA23_R05.txt,1,Fall,0,0,0,Mild,0.11938042506633606,0,Normal,0,Mild
train,37371,3906,SA23,SA23:F01_SA23_R05.txt,1,Fall,0,0,0,Mild,0.13035994858756222,0,Normal,0,Mild
train,37372,3907,SA23,SA23:F01_SA23_R05.txt,1,Fall,0,0,0,Mild,0.12693104326504118,0,Normal,0,Mild
train,37373,3908,SA23,SA23:F01_SA23_R05.txt,1,Fall,0,0,0,Mild,0.08758233005830068,0,Normal,0,Mild
train,37384,3909,SA23,SA23:F02_SA23_R01.txt,1,Fall,0,0,0,Mild,0.1076329095984222,0,Normal,0,Mild
train,37385,3910,SA23,SA23:F02_SA23_R01.txt,1,Fall,0,0,0,Mild,0.12101991034388487,0,Normal,0,Mild
train,37386,3911,SA23,SA23:F02_SA23_R01.txt,1,Fall,0,0,0,Mild,0.11385110487092476,0,Normal,0,Mild
train,37387,3912,SA23,SA23:F02_SA23_R01.txt,1,Fall,0,0,0,Mild,0.1021777883764367,0,Normal,0,Mild
train,37399,3913,SA23,SA23:F02_SA23_R02.txt,1,Fall,0,0,0,Mild,0.10597398405855718,0,Normal,0,Mild
train,37400,3914,SA23,SA23:F02_SA23_R02.txt,1,Fall,0,0,0,Mild,0.11899614916049767,0,Normal,0,Mild
train,37401,3915,SA23,SA23:F02_SA23_R02.txt,1,Fall,0,0,0,Mild,0.11338835773305628,0,Normal,0,Mild
train,37402,3916,SA23,SA23:F02_SA23_R02.txt,1,Fall,0,0,0,Mild,0.10163489478296062,0,Normal,0,Mild
train,37414,3917,SA23,SA23:F02_SA23_R03.txt,1,Fall,0,0,0,Mild,0.10366358738475884,0,Normal,0,Mild
train,37415,3918,SA23,SA23:F02_SA23_R03.txt,1,Fall,0,0,0,Mild,0.11347158382412631,0,Normal,0,Mild
train,37416,3919,SA23,SA23:F02_SA23_R03.txt,1,Fall,0,0,0,Mild,0.10775803385471433,0,Normal,0,Mild
train,37417,3920,SA23,SA23:F02_SA23_R03.txt,1,Fall,0,0,0,Mild,0.039128344441518914,0,Normal,0,Mild
train,37429,3921,SA23,SA23:F02_SA23_R04.txt,1,Fall,0,0,0,Mild,0.09925384637535689,0,Normal,0,Mild
train,37430,3922,SA23,SA23:F02_SA23_R04.txt,1,Fall,0,0,0,Mild,0.11017288971125022,0,Normal,0,Mild
train,37431,3923,SA23,SA23:F02_SA23_R04.txt,1,Fall,0,0,0,Mild,0.10582400549110266,0,Normal,0,Mild
train,37432,3924,SA23,SA23:F02_SA23_R04.txt,1,Fall,0,0,0,Mild,0.05815605374011118,0,Normal,0,Mild
train,37444,3925,SA23,SA23:F02_SA23_R05.txt,1,Fall,0,0,0,Mild,0.08861005301062347,0,Normal,0,Mild
train,37445,3926,SA23,SA23:F02_SA23_R05.txt,1,Fall,0,0,0,Mild,0.10196406499498817,0,Normal,0,Mild
train,37446,3927,SA23,SA23:F02_SA23_R05.txt,1,Fall,0,0,0,Mild,0.1026203355111458,0,Normal,0,Mild
train,37447,3928,SA23,SA23:F02_SA23_R05.txt,1,Fall,0,0,0,Mild,0.08948015532739995,0,Normal,0,Mild
train,37457,3929,SA23,SA23:F03_SA23_R01.txt,1,Fall,1,1,1,Severe,0.055203428841222923,0,Normal,1,Severe
train,37458,3930,SA23,SA23:F03_SA23_R01.txt,1,Fall,1,1,1,Severe,0.07323459450205849,0,Normal,1,Severe
train,37459,3931,SA23,SA23:F03_SA23_R01.txt,1,Fall,1,1,1,Severe,0.08875373432894673,0,Normal,1,Severe
train,37460,3932,SA23,SA23:F03_SA23_R01.txt,1,Fall,1,1,1,Severe,0.09159259649351842,0,Normal,1,Severe
train,37473,3933,SA23,SA23:F03_SA23_R02.txt,1,Fall,1,1,1,Severe,0.06310056226526362,0,Normal,1,Severe
train,37474,3934,SA23,SA23:F03_SA23_R02.txt,1,Fall,1,1,1,Severe,0.07567080238140866,0,Normal,1,Severe
train,37475,3935,SA23,SA23:F03_SA23_R02.txt,1,Fall,1,1,1,Severe,0.07899411476457929,0,Normal,1,Severe
train,37476,3936,SA23,SA23:F03_SA23_R02.txt,1,Fall,1,1,1,Severe,0.058774118691781785,0,Normal,1,Severe
train,37488,3937,SA23,SA23:F03_SA23_R03.txt,1,Fall,1,1,1,Severe,0.04429809806049706,0,Normal,1,Severe
train,37489,3938,SA23,SA23:F03_SA23_R03.txt,1,Fall,1,1,1,Severe,0.08640436983324196,0,Normal,1,Severe
train,37490,3939,SA23,SA23:F03_SA23_R03.txt,1,Fall,1,1,1,Severe,0.08538667724602206,0,Normal,1,Severe
train,37491,3940,SA23,SA23:F03_SA23_R03.txt,1,Fall,1,1,1,Severe,0.08514076413164107,0,Normal,1,Severe
train,37503,3941,SA23,SA23:F03_SA23_R04.txt,1,Fall,1,1,1,Severe,0.08151142575236975,0,Normal,1,Severe
train,37504,3942,SA23,SA23:F03_SA23_R04.txt,1,Fall,1,1,1,Severe,0.0926148699312001,0,Normal,1,Severe
train,37505,3943,SA23,SA23:F03_SA23_R04.txt,1,Fall,1,1,1,Severe,0.09159029058699486,0,Normal,1,Severe
train,37506,3944,SA23,SA23:F03_SA23_R04.txt,1,Fall,1,1,1,Severe,0.06184012119951793,0,Normal,1,Severe
