split,window_index,subject_id,recording_id,class_label,class_name,is_fall_window,fall_window_order,cluster_id,severity_label,severity_class,anomaly_score,anomaly_flag,anomaly_marking,refined_severity_label,refined_severity_class
train,30844,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30845,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30846,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30847,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30848,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30849,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30850,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30851,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30852,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30853,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30854,SA20,SA20:D05_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30855,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30856,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30857,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30858,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30859,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30860,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30861,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30862,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30863,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30864,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30865,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30866,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30867,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30868,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30869,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30870,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30871,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30872,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30873,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30874,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30875,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30876,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30877,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30878,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30879,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30880,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30881,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30882,SA20,SA20:D05_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30883,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30884,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30885,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30886,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30887,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30888,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30889,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30890,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30891,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30892,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30893,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30894,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30895,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30896,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30897,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30898,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30899,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30900,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30901,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30902,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30903,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30904,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30905,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30906,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30907,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30908,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30909,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30910,SA20,SA20:D06_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30911,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30912,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30913,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30914,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30915,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30916,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30917,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30918,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30919,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30920,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30921,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30922,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30923,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30924,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30925,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30926,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30927,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30928,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30929,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30930,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30931,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30932,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30933,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30934,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30935,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30936,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30937,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30938,SA20,SA20:D06_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30939,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30940,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30941,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30942,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30943,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30944,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30945,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30946,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30947,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30948,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30949,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30950,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30951,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30952,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30953,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30954,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30955,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30956,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30957,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30958,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30959,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30960,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30961,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30962,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30963,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30964,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30965,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30966,SA20,SA20:D06_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30967,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30968,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30969,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30970,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30971,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30972,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30973,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30974,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30975,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30976,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30977,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30978,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30979,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30980,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30981,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30982,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30983,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30984,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30985,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30986,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30987,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30988,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30989,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30990,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30991,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30992,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30993,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30994,SA20,SA20:D06_SA20_R05.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30995,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30996,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30997,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30998,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,30999,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31000,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31001,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31002,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31003,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31004,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31005,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31006,SA20,SA20:D07_SA20_R01.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31007,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31008,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31009,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31010,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31011,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31012,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31013,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31014,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31015,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31016,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31017,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31018,SA20,SA20:D07_SA20_R02.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31019,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31020,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31021,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31022,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31023,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31024,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31025,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31026,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31027,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31028,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31029,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31030,SA20,SA20:D07_SA20_R03.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31031,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31032,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31033,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31034,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31035,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31036,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31037,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31038,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31039,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31040,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
train,31041,SA20,SA20:D07_SA20_R04.txt,0,ADL / non-fall,False,,,-1,Non-applicable,,,Not evaluated,-1,Non-applicable
